ReefID,ReefName,X_COORD,Y_COORD,Area_HA,PReef,OutbreakStaus,Paired,Pairing,Region,Zone,MgmtArea
21-184,U/N Reef (21-184),151.6951904,-21.3809948,127.4459457,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-185,U/N Reef (21-185),151.9017639,-21.3990097,127.7192459,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-186,U/N Reef (21-186),151.7929993,-21.41065025,1360.202271,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-187,U/N Reef (21-187),151.6475067,-21.41942215,1711.986328,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-270,U/N Reef (21-270),152.3843689,-21.47239113,1265.953857,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-271,U/N Reef (21-271),152.1325073,-21.49270248,199.2250366,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-272,U/N Reef (21-272),152.206955,-21.49954224,234.1371155,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-104,U/N Reef (21-104),151.2378998,-21.09609222,1872.899658,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-105,U/N Reef (21-105),151.4695892,-21.10521126,32.69911957,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-106,U/N Reef (21-106),151.2264404,-21.12143517,44.04133606,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-107,U/N Reef (21-107),151.2114563,-21.1216011,282.2555237,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-108,U/N Reef (21-108),151.1381378,-21.12225151,164.654007,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-109,U/N Reef (21-109),151.0734558,-21.12340164,480.1262512,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-110,U/N Reef (21-110),151.1778412,-21.13773155,465.5656738,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-111,U/N Reef (21-111),151.3529511,-21.13946915,139.1833649,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-112,U/N Reef (21-112),151.3039246,-21.15625381,13.05064011,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-188,U/N Reef (21-188),151.5862122,-21.44426346,1323.901611,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-189,U/N Reef (21-189),151.6748657,-21.45179367,580.2266846,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-190,U/N Reef (21-190),151.9140778,-21.44425201,774.80896,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-191,U/N Reef (21-191),151.85289,-21.46036911,92.22994232,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-281,U/N Reef (21-281),152.6294708,-21.11810875,912.43573,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-389,Middle Island Reef (21-389),150.2472839,-21.61848259,35.01068878,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-113a,U/N Reef (21-113a),151.3552094,-21.16419983,105.677475,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-113b,U/N Reef (21-113b),151.371933,-21.15917587,128.7760773,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-113c,U/N Reef (21-113c),151.3635101,-21.16161156,138.1728516,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-113d,U/N Reef (21-113d),151.3601074,-21.17233086,120.5392151,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-113e,U/N Reef (21-113e),151.3710175,-21.17122078,155.373291,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-114a,U/N Reef (21-114a),151.4294739,-21.16376495,43.83862686,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-114b,U/N Reef (21-114b),151.4299011,-21.17124176,68.01974487,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-114c,U/N Reef (21-114c),151.4348145,-21.16818047,80.95745087,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-115,U/N Reef (21-115),151.0368042,-21.17749405,2201.44873,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-116,U/N Reef (21-116),151.0127716,-21.21458054,274.7241821,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-196,U/N Reef (21-196),152.0759583,-21.03339767,123.3059616,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-197,U/N Reef (21-197),152.0953217,-21.04187202,349.342865,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-282,U/N Reef (21-282),152.6570587,-21.1017971,275.6809998,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-286,U/N Reef (21-286),152.5119934,-21.17564964,533.131897,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-287,U/N Reef (21-287),152.585022,-21.17240524,67.39253998,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-288,U/N Reef (21-288),152.6057434,-21.16286278,14.8248024,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-391,Pine Islets Reef (21-391),150.2200165,-21.65265083,22.0344677,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-391d,Pine Islets (No 4) (21-391d),150.2243347,-21.65774345,0.83148801,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-392,Walter Reef (21-392),150.3404846,-21.65066719,21.64504623,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-394,North East Reef (21-394),150.3301086,-21.66446686,113.7519379,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-117,U/N Reef (21-117),151.2127228,-21.19371223,1572.489624,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-118,U/N Reef (21-118),151.2748261,-21.20157433,458.8208618,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-119,U/N Reef (21-119),151.1947632,-21.21636391,553.2454224,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-120,U/N Reef (21-120),151.4172363,-21.21245384,80.06742096,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-121,U/N Reef (21-121),151.3989105,-21.24043465,333.2179565,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-122,U/N Reef (21-122),151.2981567,-21.24813652,129.8298035,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-123,U/N Reef (21-123),151.1819916,-21.25587273,443.5618286,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-289a,U/N Reef (21-289a),152.5951233,-21.18595886,1346.302734,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-289b,U/N Reef (21-289b),152.547348,-21.1842041,41.49946594,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-290,U/N Reef (21-290),152.5225525,-21.20072746,483.6586609,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-291,U/N Reef (21-291),152.5464172,-21.20467186,12.340868,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-292,U/N Reef (21-292),152.5426941,-21.22770309,59.20881653,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
21-293,U/N Reef (21-293),152.5615692,-21.22248077,113.7257538,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
24-003,U/N Reef (24-003),151.7355194,-24.00552177,107.6148148,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-085,U/N Reef (22-085),152.3461609,-22.01666451,433.6902161,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
24-009a,Herald Patches (No 1) (24-009a),152.6672516,-24.20955276,1489.888916,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
24-009b,Herald Patches (No 2) (24-009b),152.7420502,-24.20573807,219.5047913,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
24-009c,Herald Patches (No 3) (24-009c),152.7513428,-24.21541977,282.0987854,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-087,U/N Reef (22-087),152.278244,-22.02036667,599.605896,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-088a,U/N Reef (22-088a),152.1577454,-22.02577591,1658.588989,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-088b,U/N Reef (22-088b),152.1397553,-22.01519012,16.65332794,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-089,U/N Reef (22-089),152.0734406,-22.03321266,88.09673309,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-090,Chesterman Reef (22-090),152.4287415,-22.04010582,985.763916,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-091,U/N Reef (22-091),152.3309326,-22.05775452,105.2769623,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-092,U/N Reef (22-092),152.4773712,-22.07732201,262.8968811,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-093,Abrahams Reef (22-093),152.4874878,-22.10082817,1313.72168,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-094,Herald No 1 (22-094),152.2554779,-22.09478951,319.5465088,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-821,U/N Reef (22-821),152.5831146,-22.23521042,95.93264771,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-823,U/N Reef (22-823),152.6233215,-22.27673149,75.13700104,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-824,U/N Reef (22-824),152.6499481,-22.2139225,62.24003983,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-825,U/N Reef (22-825),152.6644898,-22.22339821,50.13302612,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-826,U/N Reef (22-826),152.6761169,-22.21496773,15.69715309,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-827,U/N Reef (22-827),152.7080689,-22.25904655,78.30002594,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-058,Keppel Rocks Reef (23-058),151.0497742,-23.43000603,25.96279716,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-059b,Curtis Island Reef (No 2) (23-059b),151.0623932,-23.44907761,42.94243622,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-095,U/N Reef (22-095),152.3601379,-22.10380173,239.5770569,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-096,U/N Reef (22-096),152.2866211,-22.10918236,89.78298187,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-097,U/N Reef (22-097),152.4494782,-22.16904068,366.6346741,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-098,U/N Reef (22-098),152.4951172,-22.20027733,823.1026001,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-059d,Curtis Island Reef (No 4) (23-059d),151.3078156,-23.748106,160.3560333,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-060,Rat Reef (23-060),151.3178711,-23.76475906,15.87571621,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-061a,North Point Reef (Facing Island Reef) (23-061a),151.3342896,-23.75416183,58.31412125,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-061b,Facing Island Reef (No 2) (23-061b),151.3267212,-23.76521111,30.81152725,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-061c,Pearl Ledge (Facing Island Reef No 3) (23-061c),151.363739,-23.8014431,104.4322281,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-061d,Facing Island Reef (No 4) (23-061d),151.3816986,-23.83031845,51.27138138,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-031,Alnwick Reef (22-031),150.3852234,-22.01322174,25.07111931,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-032,Hexham Reef (22-032),150.3672333,-22.01821327,56.50090027,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-033,Danger Reef (22-033),150.1618042,-22.00987434,12.12777519,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-099,Hackie Reef (22-099),152.4143372,-22.26186752,2552.517578,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-101,U/N Reef (22-101),152.627121,-22.0028801,609.9118652,Not Actioned,Established,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-840,U/N Reef (22-840),152.4997711,-22.07751846,123.2079773,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-845,U/N Reef (22-845),152.5641022,-22.08251953,20.80807304,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-848,U/N Reef (22-848),152.654892,-22.04643059,32.8335762,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-849,U/N Reef (22-849),152.7033691,-22.11214066,18.27675819,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-061e,East Point Ledge (Facing Island Reef) (23-061e),151.3932648,-23.85713768,70.34914398,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-062,Manning Reef (23-062),151.3561096,-23.85565186,39.26635742,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-064,Sable Chief Rocks Reef (23-064),151.3882294,-23.81376076,4.72835732,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-066,Curtis Rock Reef (23-066),151.4812927,-23.93275642,4.41782427,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-067a,Seal Rocks Reef (No 1) (23-067a),151.4941864,-23.95011902,45.54837036,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-067b,Seal Rocks Reef (No 2) (23-067b),151.4850617,-23.96214294,180.4657593,Not Actioned,No Outbreak,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-067c,Seal Rocks Reef (No 3) (23-067c),151.4821777,-23.97415543,34.88978195,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-034,Otterbourne Reef (22-034),150.2877197,-22.02418709,42.93480682,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-035,Two Round Rocks Reef (22-035),150.0978851,-22.03081703,60.28071213,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-036,Steep Reef (22-036),150.4506073,-22.03599739,26.44166565,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-037,Low Island Reef (22-037),150.0982819,-22.04639244,7.92816067,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-102,Chinaman Reef (22-102),152.6582642,-22.0051918,337.8785706,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-103,Half Moon Reef (22-103),152.72612,-22.01127243,382.8179932,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-104a,Horseshoe Reef (No 1) (22-104a),152.5803986,-22.04248619,2114.671387,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-104b,Horseshoe Reef (No 2) (22-104b),152.5645447,-22.0443325,136.6030426,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-104c,Horseshoe Reef (No 3) (22-104c),152.5724335,-22.05807686,28.59974289,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-850,U/N Reef (22-850),152.7097931,-22.00790977,11.81673813,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-851,U/N Reef (22-851),152.7404175,-22.03745079,85.35224152,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-001,Conical Rocks Reef (23-001),150.8769989,-23.03621864,57.59716415,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
23-002,Corroboree (Te-ri-mul) Reef (23-002),150.8796234,-23.04696274,111.8909912,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-040,Donovan Shoal (22-040),150.2751617,-22.15557671,215.9554138,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-041,North Rock Reef (22-041),150.3559723,-22.17988205,15.65210915,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-042,Mumford Reef (22-042),150.3609009,-22.19195747,155.252182,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-043,White Rocks Reef (22-043),150.2512054,-22.20283699,40.67876816,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-044,Ten Pin Reef (22-044),150.3521423,-22.20464134,130.7319794,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-045,Holt Island Reef (22-045),150.3744202,-22.20710564,66.81935883,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-105,U/N Reef (22-105),152.5045471,-22.05869484,270.9961548,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-106,U/N Reef (22-106),152.7378388,-22.05660439,134.5798645,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-107,U/N Reef (22-107),152.7759705,-22.05346489,16.27425194,Not Actioned,No Data,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-108,Ron Isbel Reef (22-108),152.6309662,-22.06573105,530.5050659,Not Actioned,Established,NA,,,Habitat Protection,Mackay/Capricorn Management Area
22-109,Sanctuary Reef (22-109),152.6756744,-22.06676674,783.1691895,Not Actioned,Severe,NA,,,Habitat Protection,Mackay/Capricorn Management Area
